순번,출원번호
1665,1020210050717
1666,1020210041161
1667,1020210020151
1668,1020247010361
1669,1020210045980
1670,1020210027372
1671,1020220010490
1672,1020220035587
1673,1020190148984
1674,1020220162497
1675,1020220084017
1676,1020230051984
1677,1020210003753
1678,1020247017426
1679,1020240003400
1680,1020220080495
1681,1020220114357
1682,1020250028073
1683,1020240162822
1684,1020220038601
1685,1020220031190
1686,1020240145829
1687,1020190167203
1688,1020230184012
1689,1020200189721
1690,1020200113970
1691,1020200186164
1692,1020200061651
1693,1020220069699
1694,1020230167724
1695,1020200184850
1696,1020220064245
1697,1020200023627
1698,1020200181964
1699,1020200086388
1700,1020230153258
1701,1020200034292
1702,1020210132572
1703,1020220043400
1704,1020240001390
1705,1020250036748
1706,1020230123020
1707,1020230020630
1708,1020230120211
1709,1020230151747
1710,1020220043221
1711,1020257003935
1712,1020250012280
1713,1020230099216
1714,1020230098350
1715,1020250010548
1716,1020240088033
1717,1020220009086
1718,1020240197490
1719,1020230082929
1720,1020230064129
1721,1020230078442
1722,1020230076710
1723,1020230071983
1724,1020210193068
1725,1020210143399
1726,1020230048894
1727,1020230037369
1728,1020230031507
1729,1020230148421
1730,1020230027314
1731,1020237036308
1732,1020230021138
1733,1020230017798
1734,1020230010730
1735,1020230007597
1736,1020230003686
1737,1020240085542
1738,1020230002455
1739,1020230000515
1740,1020210084247
1741,1020210065060
1742,1020240050165
1743,1020230007214
1744,1020220174845
1745,1020240192672
1746,1020240059656
1747,1020210122980
1748,1020220190705
1749,1020200067761
1750,1020257029164
1751,1020230061205
1752,1020230061204
1753,1020247020252
1754,1020240059324
1755,1020220164634
1756,1020217030346
1757,1020220007420
1758,1020247002742
1759,1020220169430
1760,1020230173485
1761,1020220052360
1762,1020220039721
1763,1020240054974
1764,1020230081641
1765,1020230140597
1766,1020257035064
1767,1020230111004
1768,1020210107885
1769,1020240052245
1770,1020230159544
1771,1020240052243
1772,1020220149929
1773,1020190142424
1774,1020240137762
1775,1020220091809
1776,1020220168201
1777,1020230114709
1778,1020220156839
1779,1020230140598
1780,1020220152830
1781,1020247013576
1782,1020257025662
1783,1020150162559
1784,1020230030417
1785,1020240099248
1786,1020230008825
1787,1020210077605
1788,1020230192313
1789,1020217038200
1790,1020200060577
1791,1020230053824
1792,1020210103528
1793,1020220129463
1794,1020230173259
1795,1020237033203
1796,1020257031808
1797,1020220138360
1798,1020230048994
1799,1020230176352
1800,1020237021235
1801,1020247012749
1802,1020240045719
1803,1020257026469
1804,1020230176353
1805,1020257009239
1806,1020230169588
1807,1020220165708
1808,1020257018040
1809,1020257019787
1810,1020257001590
1811,1020257008297
1812,1020257013306
1813,1020257004578
1814,1020247025350
1815,1020247038897
1816,1020247035567
1817,1020257001604
1818,1020247043254
1819,1020247036488
1820,1020257008383
1821,1020247035344
1822,1020247015511
1823,1020247026138
1824,1020247036372
1825,1020247018046
1826,1020247011641
1827,1020247010437
1828,1020247008886
1829,1020247013404
1830,1020237031370
1831,1020247000848
1832,1020237039241
1833,1020247008792
1834,1020247013943
1835,1020247001622
1836,1020237031357
1837,1020237029671
1838,1020237004690
1839,1020237003390
1840,1020237021956
1841,1020237011407
1842,1020237014734
1843,1020237021992
1844,1020237027153
1845,1020237011484
1846,1020237016902
1847,1020237014712
1848,1020237012482
1849,1020230089152
1850,1020227028201
1851,1020227032455
1852,1020227038092
1853,1020227018928
1854,1020227019463
1855,1020217032566
1856,1020217027512
1857,1020217010768
1858,1020210158752
1859,1020207026798
1860,1020237014749
1861,1020200044861
1862,1020240032550
1863,1020210073214
1864,1020240091090
1865,1020230097711
1866,1020240193388
1867,1020210126925
1868,1020210114716
1869,1020210056800
1870,1020240027803
1871,1020210154992
1872,1020240027945
1873,1020240027935
1874,1020210120981
1875,1020240001028
1876,1020220058530
1877,1020240019944
1878,1020240018770
1879,1020240017941
1880,1020240017535
1881,1020240197498
1882,1020240013187
1883,1020230106335
1884,1020230114708
1885,1020230062424
1886,1020220162132
1887,1020220107923
1888,1020240178308
1889,1020257024750
1890,1020230106336
1891,1020210092372
1892,1020247014679
1893,1020250091702
1894,1020190115443
1895,1020240004673
1896,1020240003199
1897,1020240001909
1898,1020240001617
1899,1020217006783
1900,1020240001538
1901,1020240180816
1902,1020200176600
1903,1020240000549
1904,1020220006867
1905,1020230197082
1906,1020230197857
1907,1020230197255
1908,1020230194695
1909,1020230152826
1910,1020230187719
1911,1020210148296
1912,1020210119869
1913,1020230176204
1914,1020250075495
1915,1020200177890
1916,1020230060729
1917,1020230060728
1918,1020230170193
1919,1020230167229
1920,1020250066177
1921,1020230166696
1922,1020230161072
1923,1020250060297
1924,1020230157022
1925,1020220025851
1926,1020240083752
1927,1020230154897
1928,1020230151955
1929,1020230151513
1930,1020230151089
1931,1020230144478
1932,1020257012111
1933,1020257012109
1934,1020230136402
1935,1020230134914
1936,1020230134693
1937,1020200174403
1938,1020257010832
1939,1020250032472
1940,1020230131157
1941,1020230114707
1942,1020220035448
1943,1020220032400
1944,1020230125206
1945,1020230121282
1946,1020230120307
1947,1020230120493
1948,1020247002669
1949,1020210086630
1950,1020230114537
1951,1020240120231
1952,1020247018226
1953,1020230114534
1954,1020230112961
1955,1020230097712
1956,1020200176602
1957,1020217027478
1958,1020210143931
1959,1020230108210
1960,1020230104145
1961,1020230105083
1962,1020230099342
1963,1020230089334
1964,1020230090731
1965,1020230077275
1966,1020230071756
1967,1020230070368
1968,1020230069713
1969,1020230068668
1970,1020220178262
1971,1020230065111
1972,1020230057905
1973,1020230059098
1974,1020220134624
1975,1020230055938
1976,1020230054946
1977,1020230050412
1978,1020230050806
1979,1020240129902
1980,1020230040873
1981,1020240123944
1982,1020230031540
1983,1020230029932
1984,1020200123172
1985,1020210126253
1986,1020230022843
1987,1020230021488
1988,1020230014333
1989,1020247022288
1990,1020200084246
1991,1020230007289
1992,1020230008294
1993,1020230004300
1994,1020220157042
1995,1020220159075
1996,1020220150559
1997,1020220150549
1998,1020220150548
1999,1020220150546
2000,1020220147874
2001,1020230027983
2002,1020230038667
2003,1020220000871
2004,1020247011320
2005,1020227017236
2006,1020247021184
2007,1020237024697
2008,1020210015016
2009,1020237034953
2010,1020220167912
2011,1020200189508
2012,1020210039975
2013,1020237012327
2014,1020210178084
2015,1020250159151
2016,1020220174464
2017,1020210108345
2018,1020220079720
2019,1020220001850
2020,1020190152466
2021,1020220096091
2022,1020220026601
2023,1020220102522
2024,1020220001348
2025,1020220122397
2026,1020220082346
2027,1020247015715
2028,1020240057525
2029,1020190115367
2030,1020220019914
2031,1020220156772
2032,1020247041591
2033,1020240055781
2034,1020200041770
2035,1020247013585
2036,1020220170791
2037,1020237030348
2038,1020220178668
2039,1020220151855
2040,1020220142838
2041,1020220134992
2042,1020220131516
2043,1020247013584
2044,1020220165884
2045,1020220159724
2046,1020220142624
2047,1020250157700
2048,1020240055551
2049,1020217009477
2050,1020210180767
2051,1020200091883
2052,1020237042780
2053,1020240177465
2054,1020247018054
2055,1020200024218
2056,1020200044630
2057,1020210011293
2058,1020200060182
2059,1020240077621
2060,1020220066218
2061,1020200126457
2062,1020220018423
2063,1020210176610
2064,1020190097664
2065,1020190121363
2066,1020190108413
2067,1020200159950
2068,1020220063451
2069,1020240052427
2070,1020210028761
2071,1020190159161
2072,1020220055256
2073,1020220077954
2074,1020220074344
2075,1020210101327
2076,1020220059134
2077,1020210105906
2078,1020210099802
2079,1020210003666
2080,1020200168075
2081,1020210023792
2082,1020200185156
2083,1020210097684
2084,1020210095734
2085,1020200131696
2086,1020210101348
2087,1020190151657
2088,1020190088967
2089,1020200175128
2090,1020220092703
2091,1020210078963
2092,1020210064203
2093,1020200091543
2094,1020200044863
2095,1020200130499
2096,1020210107344
2097,1020210094662
2098,1020210118658
2099,1020210145699
2100,1020200091885
2101,1020200007405
2102,1020247019094
2103,1020220107619
2104,1020220007689
2105,1020200057876
2106,1020190104943
2107,1020210152590
2108,1020210118400
2109,1020220007711
2110,1020210105323
2111,1020217043110
2112,1020247014849
2113,1020240090234
2114,1020200104575
2115,1020240048600
2116,1020220006953
2117,1020210097621
2118,1020240048575
2119,1020240055079
2120,1020190171684
2121,1020257004950
2122,1020190169084
2123,1020237025180
2124,1020237042824
2125,1020210182095
2126,1020210070204
2127,1020210101981
2128,1020227026936
2129,1020227034904
2130,1020220000471
2131,1020230191632
2132,1020200187685
2133,1020220022944
2134,1020190107828
2135,1020220136003
2136,1020227004629
2137,1020240044016
2138,1020220090899
2139,1020210106769
2140,1020210093469
2141,1020210028369
2142,1020210021919
2143,1020240041632
2144,1020220056715
2145,1020210089445
2146,1020210112659
2147,1020240041062
2148,1020240040744
2149,1020200124005
2150,1020240041373
2151,1020210095373
2152,1020240051619
2153,1020190131829
2154,1020240039720
2155,1020210106079
2156,1020210087409
2157,1020220159727
2158,1020200165761
2159,1020200169545
2160,1020247014361
2161,1020220150828
2162,1020220145656
2163,1020220125398
2164,1020220117706
2165,1020210007786
2166,1020220150924
2167,1020220142022
2168,1020220109492
2169,1020220133923
2170,1020220118723
2171,1020220121118
2172,1020240038493
2173,1020210049193
2174,1020200182583
2175,1020190138636
2176,1020190031914
2177,1020190130772
2178,1020190096272
2179,1020217000893
2180,1020227044079
2181,1020190108154
2182,1020210001947
2183,1020190123736
2184,1020240035795
2185,1020257019097
2186,1020220100649
2187,1020257022348
2188,1020257028485
2189,1020257022855
2190,1020247034310
2191,1020257019595
2192,1020257013665
2193,1020257001836
2194,1020257005574
2195,1020257001208
2196,1020257000844
2197,1020257003175
2198,1020247013580
2199,1020247039155
2200,1020247014387
2201,1020247022824
2202,1020247013716
2203,1020247006947
2204,1020247005007
2205,1020247020225
2206,1020247013118
2207,1020247013114
2208,1020247013905
2209,1020247013715
2210,1020240034437
2211,1020247012932
2212,1020247006355
2213,1020237024870
2214,1020237024190
2215,1020240034598
2216,1020237034857
2217,1020237028961
2218,1020237044345
2219,1020237031346
2220,1020237038064
2221,1020237026396
2222,1020237031202
2223,1020237028962
2224,1020237011516
2225,1020237019884
2226,1020237008016
2227,1020237030963
2228,1020237001776
2229,1020227037430
2230,1020237020263
2231,1020237004644
2232,1020227028230
2233,1020227024000
2234,1020227034941
2235,1020227037646
2236,1020230090262
2237,1020227032436
2238,1020227010630
2239,1020227035674
2240,1020227036925
2241,1020227037172
2242,1020227036562
2243,1020227034162
2244,1020227018246
2245,1020227010631
2246,1020227018912
2247,1020227010645
2248,1020220077344
2249,1020217024181
2250,1020217034062
2251,1020217010367
2252,1020217020322
2253,1020207037802
2254,1020200098804
2255,1020240036349
2256,1020237037019
2257,1020227046469
2258,1020227042959
2259,1020227041959
2260,1020227015989
2261,1020240032785
2262,1020240033069
2263,1020210170877
2264,1020210085100
2265,1020210074281
2266,1020210033661
2267,1020210010888
2268,1020210108173
2269,1020200014590
2270,1020240031338
2271,1020210059302
2272,1020210055884
2273,1020190104862
2274,1020240031303
2275,1020210101323
2276,1020210152615
2277,1020200147860
2278,1020210041295
2279,1020250109609
2280,1020220118391
2281,1020247015812
2282,1020237039602
2283,1020220082253
2284,1020210101689
2285,1020220018613
2286,1020210053682
2287,1020200124010
2288,1020210104766
2289,1020190094726
2290,1020220090891
2291,1020190049957
2292,1020210187595
2293,1020190114592
2294,1020200101179
2295,1020220109100
2296,1020240024697
2297,1020190106600
2298,1020220118836
2299,1020190170687
2300,1020200016495
2301,1020210125074
2302,1020220102493
2303,1020190005809
2304,1020240024396
2305,1020240023921
2306,1020190170741
2307,1020210080503
2308,1020247009731
2309,1020210080093
2310,1020240022538
2311,1020200028581
2312,1020200187705
2313,1020210007586
2314,1020200148056
2315,1020200109534
2316,1020240099435
2317,1020210135863
2318,1020210008710
2319,1020210019941
2320,1020190154491
2321,1020240019406
2322,1020210037495
2323,1020200135466
2324,1020210151260
2325,1020240018199
2326,1020210124569
2327,1020240017966
2328,1020240018144
2329,1020200171104
2330,1020200115469
2331,1020200054625
2332,1020190160595
2333,1020210125956
2334,1020220189824
2335,1020200118864
2336,1020190141853
2337,1020220123790
2338,1020210101456
2339,1020220120738
2340,1020220024282
2341,1020240013894
2342,1020210012628
2343,1020200065830
2344,1020200084585
2345,1020190178832
2346,1020200100899
2347,1020200083918
2348,1020200078744
2349,1020220064191
2350,1020220056439
2351,1020220184530
2352,1020220109155
2353,1020220110726
2354,1020220089898
2355,1020220109103
2356,1020200157971
2357,1020247031654
2358,1020200159030
2359,1020230011503
2360,1020240008107
2361,1020240006515
2362,1020240007504
2363,1020210123588
2364,1020240123880
2365,1020200176647
2366,1020200174490
2367,1020210047036
2368,1020200073478
2369,1020240003748
2370,1020240003398
2371,1020240002992
2372,1020240003376
2373,1020240002708
2374,1020220101483
2375,1020190111340
2376,1020240000320
2377,1020250084136
2378,1020220029912
2379,1020220012765
2380,1020220030089
2381,1020230195184
2382,1020230194846
2383,1020230194849
2384,1020230197873
2385,1020230195193
2386,1020240077741
2387,1020220045162
2388,1020220101554
2389,1020220038197
2390,1020220027440
2391,1020220072565
2392,1020220048045
2393,1020220037945
2394,1020220040368
2395,1020230188402
2396,1020230188024
2397,1020230188698
2398,1020190155159
2399,1020210037478
2400,1020190160023
2401,1020230182876
2402,1020200063351
2403,1020230183019
2404,1020200141948
2405,1020190100181
2406,1020230180963
2407,1020190120950
2408,1020230009342
2409,1020257016262
2410,1020200142136
2411,1020210143995
2412,1020230173162
2413,1020230174203
2414,1020200147052
2415,1020200124274
2416,1020230167762
2417,1020230167780
2418,1020230166294
2419,1020230166856
2420,1020240098453
2421,1020220097704
2422,1020230165569
2423,1020220065289
2424,1020237041487
2425,1020250064593
2426,1020220055676
2427,1020200170093
2428,1020240016893
2429,1020230161966
2430,1020257015975
2431,1020230157953
2432,1020190124462
2433,1020237033705
2434,1020230195369
2435,1020230152577
2436,1020230153744
2437,1020230151759
2438,1020230149722
2439,1020230149561
2440,1020240006157
2441,1020230149007
2442,1020230149005
2443,1020230149456
2444,1020230147786
2445,1020230148989
2446,1020210178927
2447,1020200148902
2448,1020220080034
2449,1020220077049
2450,1020230142323
2451,1020230140924
2452,1020240033699
2453,1020230133023
2454,1020220035767
2455,1020230131124
2456,1020240103621
2457,1020230130176
2458,1020220032085
2459,1020230126437
2460,1020230124658
2461,1020230123220
2462,1020230122502
2463,1020220026793
2464,1020230115044
2465,1020230113964
2466,1020230113765
2467,1020230112619
2468,1020220027023
2469,1020210152284
2470,1020220031740
2471,1020220026341
2472,1020220047102
2473,1020220036772
2474,1020220030124
2475,1020220027434
2476,1020220019175
2477,1020220026748
2478,1020220029779
2479,1020220032607
2480,1020210173896
2481,1020190160526
2482,1020230107175
2483,1020230105119
2484,1020230103477
2485,1020230101282
2486,1020230101624
2487,1020230101286
2488,1020230100469
2489,1020230101990
2490,1020230099431
2491,1020230099433
2492,1020230098627
2493,1020230098351
2494,1020230097963
2495,1020230093312
2496,1020230099118
2497,1020220023592
2498,1020220014522
2499,1020230093771
2500,1020220021627
2501,1020230092567
2502,1020230089375
2503,1020250001750
2504,1020240201414
2505,1020230086575
2506,1020230085963
2507,1020230085166
2508,1020240195401
2509,1020240174653
2510,1020220006582
2511,1020220005025
2512,1020210186777
2513,1020210176847
2514,1020210191810
2515,1020210176941
2516,1020220005973
2517,1020230034398
2518,1020230077660
2519,1020230073019
2520,1020247039912
2521,1020210176963
2522,1020230060123
2523,1020230054555
2524,1020230055704
2525,1020230054568
2526,1020190155419
2527,1020190138821
2528,1020230049902
2529,1020240127187
2530,1020230044932
2531,1020230044745
2532,1020230039627
2533,1020230040769
2534,1020230040279
2535,1020230044756
2536,1020230042196
2537,1020230078710
2538,1020230037567
2539,1020230032077
2540,1020230030671
2541,1020230030006
2542,1020230033188
2543,1020230034703
2544,1020210165606
2545,1020210110761
2546,1020210101686
2547,1020230027135
2548,1020230025325
2549,1020230026437
2550,1020230025326
2551,1020240114294
2552,1020230023690
2553,1020230022684
2554,1020230022068
2555,1020230019848
2556,1020230018205
2557,1020230016119
2558,1020230016758
2559,1020230016756
2560,1020230016346
2561,1020210105602
2562,1020230013119
2563,1020230011719
2564,1020230011717
2565,1020230009603
2566,1020230007695
2567,1020230007325
2568,1020230005819
2569,1020230008287
2570,1020230006606
2571,1020230003689
2572,1020230001597
2573,1020220185634
2574,1020230002950
2575,1020220182806
2576,1020210105600
2577,1020230049293
2578,1020210078616
2579,1020230024049
2580,1020230000488
2581,1020230005667
2582,1020247005291
2583,1020210019946
2584,1020210010164
2585,1020200146721
2586,1020200146722
2587,1020200100098
2588,1020247021185
2589,1020247017421
2590,1020227001686
2591,1020257019011
2592,1020237045500
2593,1020237011460
2594,1020237001242
2595,1020227019997
2596,1020227023084
2597,1020227010635
2598,1020227020016
2599,1020227024154
2600,1020240058504
2601,1020230187363
2602,1020247022770
2603,1020257012694
2604,1020227021147
2605,1020220053541
2606,1020210134304
2607,1020220087064
2608,1020237002176
2609,1020220037947
2610,1020227019995
2611,1020220147834
2612,1020210144326
2613,1020240038234
2614,1020247013310
2615,1020247022917
2616,1020247023306
2617,1020247027328
2618,1020247013717
2619,1020247020818
2620,1020247006446
2621,1020247012934
2622,1020247011114
2623,1020247013115
2624,1020247023493
2625,1020247006824
2626,1020247012933
2627,1020240035424
2628,1020240088822
2629,1020237023137
2630,1020237035314
2631,1020237035315
2632,1020237036512
2633,1020237036513
2634,1020237021295
2635,1020227045670
2636,1020227044820
2637,1020227022120
2638,1020227021491
2639,1020227011311
2640,1020207011290
2641,1020227023089
2642,1020200188156
2643,1020247002880
2644,1020250095505
2645,1020240003120
2646,1020257013431
2647,1020257009828
2648,1020220019757
2649,1020247043035
2650,1020230032740
2651,1020210125953
2652,1020230025614
2653,1020210083110
2654,1020220177217
2655,1020220187765
2656,1020200180603
2657,1020237013958
2658,1020227029797
2659,1020247040777
2660,1020237026744
2661,1020220044396
2662,1020247017601
2663,1020237033783
2664,1020237034710
2665,1020237005390
2666,1020200105191
2667,1020227012336
2668,1020237008488
2669,1020207014167
2670,1020200122252
2671,1020237028863
2672,1020237028183
2673,1020227012263
2674,1020217028589
2675,1020227014777
2676,1020217040305
2677,1020210120390
2678,1020247018082
2679,1020227028669
2680,1020257035029
2681,1020257016002
2682,1020220038707
2683,1020257005930
2684,1020257016786
2685,1020257006066
2686,1020257022353
2687,1020247020350
2688,1020247016230
2689,1020257001652
2690,1020247021181
2691,1020247016211
2692,1020247030605
2693,1020247002291
2694,1020247000871
2695,1020237028620
2696,1020237039747
2697,1020247006812
2698,1020237042852
2699,1020237005760
2700,1020237042593
2701,1020237039363
2702,1020227045641
2703,1020227043931
2704,1020227042566
2705,1020237000973
2706,1020227029457
2707,1020227010920
2708,1020227045423
2709,1020227035572
2710,1020227030293
2711,1020227010565
2712,1020220091208
2713,1020217033007
2714,1020217036452
2715,1020217031692
2716,1020217024055
2717,1020217022084
2718,1020187035957
2719,1020257012009
2720,1020220174356
2721,1020257027532
2722,1020210101316
2723,1020230157742
2724,1020257023923
2725,1020257022405
2726,1020220084335
2727,1020230178269
2728,1020207027522
2729,1020230178268
2730,1020210068881
2731,1020210128683
2732,1020230117820
2733,1020220038703
2734,1020210145375
2735,1020210187736
2736,1020230088689
2737,1020230088688
2738,1020230058928
2739,1020210158394
2740,1020230047840
2741,1020230034765
2742,1020240028150
2743,1020230018977
2744,1020210034865
2745,1020230009727
2746,1020220183591
2747,1020220190638
2748,1020230088154
2749,1020210018940
2750,1020247011347
2751,1020247030878
2752,1020257007290
2753,1020247001635
2754,1020237003938
2755,1020227000411
2756,1020227002030
2757,1020257004756
2758,1020250018673
2759,1020247013988
2760,1020237045426
2761,1020227018815
2762,1020217024342
2763,1020247029010
2764,1020247030885
2765,1020230191192
2766,1020160172391
2767,1020247043551
2768,1020247002297
2769,1020247006948
2770,1020237029810
2771,1020237037396
2772,1020237016431
2773,1020237016391
2774,1020237011211
2775,1020237030253
2776,1020227045210
2777,1020237018503
2778,1020227032990
2779,1020237012063
2780,1020227045208
2781,1020227040718
2782,1020227032886
2783,1020227025986
2784,1020227029138
2785,1020217016652
2786,1020257010259
2787,1020227045209
2788,1020210067039
2789,1020240094880
2790,1020240181632
2791,1020257002928
2792,1020230089382
2793,1020257004910
2794,1020230159026
2795,1020237038856
2796,1020257028833
2797,1020257006247
2798,1020247025880
2799,1020247004910
2800,1020247006213
2801,1020257009243
2802,1020250095790
2803,1020230195412
2804,1020247024765
2805,1020220100977
2806,1020237036724
2807,1020227045231
2808,1020230123118
2809,1020257030875
2810,1020257032458
2811,1020257007449
2812,1020247009706
2813,1020257031496
2814,1020257024434
2815,1020257014322
2816,1020257007065
2817,1020247028221
2818,1020247006761
2819,1020237028511
2820,1020237033716
2821,1020237008371
2822,1020237007208
2823,1020247036235
2824,1020257027560
2825,1020200023752
2826,1020250097029
2827,1020250064774
2828,1020230073979
2829,1020210129480
2830,1020240017881
2831,1020230009715
2832,1020230020547
2833,1020247038435
2834,1020247021578
2835,1020247021188
2836,1020190096064
2837,1020210116809
2838,1020210033153
2839,1020220162976
2840,1020220125733
2841,1020250138559
2842,1020250069518
2843,1020210123183
2844,1020257013637
2845,1020257006935
2846,1020247021213
2847,1020247005305
2848,1020237019598
2849,1020230189840
2850,1020230127107
2851,1020247008075
2852,1020210042137
2853,1020210188280
2854,1020210108428
2855,1020200171871
2856,1020220134557
2857,1020210130549
2858,1020220135366
2859,1020210146637
2860,1020257004020
2861,1020257028305
2862,1020257006692
2863,1020247042844
2864,1020227022886
2865,1020217033978
2866,1020200178629
2867,1020210085943
2868,1020200112095
2869,1020240059041
2870,1020220169926
2871,1020200057891
2872,1020200124004
2873,1020210104337
2874,1020240183425
2875,1020200165887
2876,1020210118556
2877,1020200178115
2878,1020200099969
2879,1020220077569
2880,1020200091220
2881,1020257015700
2882,1020257004477
2883,1020247008115
2884,1020237030310
2885,1020237043592
2886,1020257004949
2887,1020240029679
2888,1020210099051
2889,1020210044162
2890,1020200179861
2891,1020247001620
2892,1020210044156
2893,1020210160608
2894,1020200058431
2895,1020240024513
2896,1020210024587
2897,1020210036792
2898,1020220119092
2899,1020220119094
2900,1020240008587
2901,1020247035801
2902,1020200173400
2903,1020230170768
2904,1020200103228
2905,1020200003678
2906,1020190086482
2907,1020200021656
2908,1020200044289
2909,1020200027886
2910,1020220037944
2911,1020210078037
2912,1020247041943
2913,1020240072942
2914,1020230060137
2915,1020210025304
2916,1020220166984
2917,1020230162214
2918,1020230165719
2919,1020230165720
2920,1020200095335
2921,1020200140414
2922,1020200101577
2923,1020210081820
2924,1020247001324
2925,1020247038913
2926,1020247016204
2927,1020227042640
2928,1020227036082
2929,1020200095477
2930,1020250047003
2931,1020220180409
2932,1020247022112
2933,1020200155765
2934,1020210147700
2935,1020247012016
2936,1020247005680
2937,1020227032350
2938,1020190124779
2939,1020240013317
2940,1020210041175
2941,1020190002403
2942,1020210139708
2943,1020230107438
2944,1020247000921
2945,1020227045151
2946,1020257020507
2947,1020257020037
2948,1020257019856
2949,1020257012976
2950,1020257020035
2951,1020247041252
2952,1020247008675
2953,1020237031101
2954,1020237003462
2955,1020227024168
2956,1020237031099
2957,1020200059251
2958,1020220039670
2959,1020257003982
2960,1020220174063
2961,1020210116563
2962,1020230032581
2963,1020257019857
2964,1020257020036
2965,1020257019855
2966,1020257014123
2967,1020240039556
2968,1020220041353
2969,1020227040839
2970,1020230167661
2971,1020230167649
2972,1020230037580
2973,1020220157318
2974,1020220152512
2975,1020227042138
2976,1020247018441
2977,1020240019522
2978,1020200122885
2979,1020247020625
2980,1020237036803
2981,1020237000245
2982,1020230085961
2983,1020200117866
2984,1020250067638
2985,1020230085183
2986,1020220144202
2987,1020237019353
2988,1020220132560
2989,1020217038021
2990,1020230159852
2991,1020207024851
2992,1020237030589
2993,1020230083675
2994,1020230048898
2995,1020240054630
2996,1020240054608
2997,1020247013446
2998,1020240053393
2999,1020240008273
3000,1020237018594
3001,1020050108060
3002,1020060018662
3003,1020257032282
3004,1020257023478
3005,1020257006947
3006,1020247038345
3007,1020247000757
3008,1020247016435
3009,1020237028170
3010,1020237020320
3011,1020247000782
3012,1020237031737
3013,1020237033706
3014,1020237027676
3015,1020237033955
3016,1020227039671
3017,1020227020221
3018,1020220117437
3019,1020237028929
3020,1020237023239
3021,1020240018809
3022,1020230194423
3023,1020230154431
3024,1020230154439
3025,1020230116316
3026,1020247042544
3027,1020230100082
3028,1020230091359
3029,1020230091911
3030,1020230040030
3031,1020237026000
3032,1020200054780
3033,1020257003571
3034,1020240060181
3035,1020230191398
3036,1020240190915
3037,1020240149655
3038,1020220036221
3039,1020230015508
3040,1020200093691
3041,1020230015515
3042,1020240190906
3043,1020190178138
3044,1020220161330
3045,1020257034944
3046,1020240059667
3047,1020247015391
3048,1020230048554
3049,1020190145956
3050,1020220148464
3051,1020220099374
3052,1020247025043
3053,1020250153575
3054,1020240040215
3055,1020230004482
3056,1020220178341
3057,1020227028892
3058,1020230050998
3059,1020230154235
3060,1020250156826
3061,1020230145705
3062,1020220095965
3063,1020190122933
3064,1020230047266
3065,1020190175178
3066,1020240054937
3067,1020210019366
3068,1020220149187
3069,1020247020723
3070,1020220123144
3071,1020210034307
3072,1020220170183
3073,1020160149524
3074,1020230191305
3075,1020230024442
3076,1020257013687
3077,1020230191817
3078,1020240048674
3079,1020250155563
3080,1020217036914
3081,1020240121883
3082,1020237022743
3083,1020217021103
3084,1020220148900
3085,1020227008037
3086,1020247019081
3087,1020240106351
3088,1020257037122
3089,1020257030542
3090,1020247021655
3091,1020240088442
3092,1020240075702
3093,1020240058642
3094,1020230147035
3095,1020230070742
3096,1020227020215
3097,1020220174545
3098,1020220173732
3099,1020230130986
3100,1020247029827
3101,1020257031074
3102,1020240059124
3103,1020220186737
3104,1020230169140
3105,1020217024800
3106,1020240056581
3107,1020247027042
3108,1020220187465
3109,1020230099872
3110,1020247039064
3111,1020220076994
3112,1020227007423
3113,1020220149533
3114,1020230050892
3115,1020200004485
3116,1020220146950
3117,1020230193500
3118,1020257015568
3119,1020247018508
3120,1020240005978
3121,1020220143637
3122,1020240156915
3123,1020190053607
3124,1020247026461
3125,1020247043204
3126,1020220127363
3127,1020200011372
3128,1020240039224
3129,1020257030092
3130,1020250057062
3131,1020247028112
3132,1020240058188
3133,1020240057227
3134,1020240056437
3135,1020240057456
3136,1020210002585
3137,1020220171420
3138,1020220146930
3139,1020220143520
3140,1020247019221
3141,1020220130280
3142,1020257033095
3143,1020230131051
3144,1020220166871
3145,1020220166341
3146,1020220133451
3147,1020247025616
3148,1020220187678
3149,1020220164535
3150,1020220152155
3151,1020220171828
3152,1020220170468
3153,1020220137778
3154,1020220151157
3155,1020220150837
3156,1020220149937
3157,1020220164072
3158,1020257034154
3159,1020247022944
3160,1020220132436
3161,1020220159094
3162,1020230072643
3163,1020220136744
3164,1020220134234
3165,1020220133374
3166,1020220126834
3167,1020220160003
3168,1020220159143
3169,1020220146913
3170,1020220144963
3171,1020220129043
3172,1020257035960
3173,1020230192720
3174,1020230003440
3175,1020247025711
3176,1020240056051
3177,1020257034655
3178,1020257035108
3179,1020240070367
3180,1020240055057
3181,1020227023545
3182,1020220146978
3183,1020257010274
3184,1020240056074
3185,1020230117894
3186,1020240002890
3187,1020247026937
3188,1020230127095
3189,1020240165042
3190,1020240055062
3191,1020227044505
3192,1020237006196
3193,1020230133606
3194,1020220143902
3195,1020217043282
3196,1020217042232
3197,1020180163377
3198,1020200129654
3199,1020210158044
3200,1020240069370
3201,1020247037546
3202,1020230192201
3203,1020240138635
3204,1020240139097
3205,1020247028737
3206,1020200036591
3207,1020237005715
3208,1020240024072
3209,1020230192187
3210,1020227018495
3211,1020227012877
3212,1020230067648
3213,1020217025762
3214,1020220059073
3215,1020257028642
3216,1020200177851
3217,1020257035344
3218,1020240053758
